@relation pacmanInformation-weka.filters.unsupervised.attribute.Remove-R24

@attribute PacPosX numeric
@attribute PacPosY numeric
@attribute ActN {North,None}
@attribute ActSo {South,None}
@attribute ActE {East,None}
@attribute ActW {West,None}
@attribute ActS {Stop,None}
@attribute NumAgents numeric
@attribute G1PosX numeric
@attribute G1PosY numeric
@attribute G2PosX numeric
@attribute G2PosY numeric
@attribute G3PosX numeric
@attribute G3PosY numeric
@attribute G4PosX numeric
@attribute G4PosY numeric
@attribute DistG1 numeric
@attribute DistG2 numeric
@attribute DistG3 numeric
@attribute DistG4 numeric
@attribute NumDots numeric
@attribute DistDot numeric
@attribute Score numeric
@attribute PacDir {North,South,East,West,Stop,None}

@data
8,3,North,None,East,West,Stop,2,4,6,3,1,11,3,7,1,7,0,3,0,0,0,369,West
8,4,None,South,East,West,Stop,2,4,6,3,1,10,3,7,1,6,0,3,0,0,0,368,North
9,4,None,South,East,West,Stop,2,5,6,3,1,11,3,7,1,6,0,3,0,0,0,367,East
10,4,None,South,East,West,Stop,2,5,6,3,1,11,4,7,1,7,0,1,0,0,0,366,East
10,3,North,None,East,West,Stop,2,5,6,3,1,10,4,7,1,8,0,1,0,0,0,365,South
10,3,North,None,East,West,Stop,2,5,6,3,1,10,4,7,1,8,0,1,0,0,0,364,South
10,4,None,South,East,West,Stop,1,6,6,3,1,5,1,7,1,6,0,0,0,0,0,563,North
9,4,None,South,East,West,Stop,1,5,6,3,1,5,1,7,1,6,0,0,0,0,0,562,West
8,4,None,South,East,West,Stop,1,6,6,3,1,5,1,7,1,4,0,0,0,0,0,561,West
7,4,North,South,East,West,Stop,1,5,6,3,1,5,1,7,1,4,0,0,0,0,0,560,West
7,5,North,South,None,None,Stop,1,5,6,3,1,5,1,7,1,3,0,0,0,0,0,559,North
7,6,None,South,East,West,Stop,1,4,6,3,1,5,1,7,1,3,0,0,0,0,0,558,North
6,6,None,None,East,West,Stop,1,4,6,3,1,5,1,7,1,2,0,0,0,0,0,557,West
1,6,None,South,East,None,Stop,4,6,4,8,6,11,3,16,6,7,7,13,15,0,0,0,Stop
1,6,None,South,East,None,Stop,4,6,4,9,6,11,3,16,6,7,8,13,14,0,0,-1,Stop
1,6,None,South,East,None,Stop,4,7,4,10,6,11,4,15,6,8,9,12,13,0,0,-2,Stop
1,6,None,South,East,None,Stop,4,8,4,9,6,11,4,14,6,9,8,12,14,0,0,-3,Stop
1,6,None,South,East,None,Stop,4,7,4,9,6,11,4,15,6,8,8,12,13,0,0,-4,Stop
2,6,None,None,East,West,Stop,4,6,4,9,6,11,3,14,6,6,7,12,13,0,0,-5,East
3,6,None,None,East,West,Stop,4,6,3,10,6,11,4,15,6,6,7,10,13,0,0,-6,East
4,6,None,None,East,West,Stop,4,7,3,10,6,11,3,16,6,6,6,10,12,0,0,-7,East
5,6,None,None,East,West,Stop,4,6,3,11,6,11,4,16,6,4,6,8,10,0,0,-8,East
6,6,None,None,East,West,Stop,4,6,3,11,6,10,4,15,6,3,5,6,10,0,0,-9,East
7,6,None,South,East,West,Stop,4,6,3,12,6,10,4,16,6,4,5,5,8,0,0,-10,East
7,5,North,South,None,None,Stop,4,6,3,12,6,9,4,15,6,3,6,3,9,0,0,-11,South
7,4,North,South,East,West,Stop,4,6,4,13,6,10,4,15,6,1,8,3,11,0,0,-12,South
6,4,None,South,East,West,Stop,3,1,1,14,6,11,4,16,6,0,10,5,13,0,0,187,West
5,4,None,South,East,West,Stop,3,1,1,15,6,11,4,17,6,0,12,6,13,0,0,186,West
6,4,None,South,East,West,Stop,3,1,1,14,6,11,4,16,6,0,10,5,12,0,0,185,East
7,4,North,South,East,West,Stop,3,1,1,13,6,12,4,16,6,0,8,5,11,0,0,184,East
8,4,None,South,East,West,Stop,3,1,1,14,6,11,4,16,6,0,8,3,9,0,0,183,East
9,4,None,South,East,West,Stop,3,1,1,15,6,11,3,15,6,0,8,3,7,0,0,182,East
10,4,None,South,East,West,Stop,3,1,1,16,6,10,3,14,6,0,8,1,7,0,0,181,East
11,4,None,South,East,West,Stop,3,1,1,17,6,10,3,15,6,0,8,2,7,0,0,180,East
12,4,None,South,East,West,Stop,3,1,1,16,6,11,3,16,6,0,6,2,6,0,0,179,East
13,4,None,South,East,West,Stop,3,1,1,16,5,10,3,16,6,0,4,4,6,0,0,178,East
14,4,North,South,East,West,Stop,3,1,1,16,5,9,3,17,6,0,3,6,5,0,0,177,East
14,5,North,South,None,None,Stop,3,1,1,16,5,9,3,17,6,0,2,7,4,0,0,176,North
14,6,None,South,East,West,Stop,3,1,1,16,5,10,3,17,6,0,3,7,2,0,0,175,North
15,6,None,None,East,West,Stop,3,1,1,16,5,10,4,16,6,0,2,7,2,0,0,174,East
16,6,None,South,East,West,Stop,3,1,1,16,5,11,4,17,6,0,1,7,1,0,0,173,East
16,5,North,South,None,None,Stop,2,1,1,3,1,11,3,17,6,0,0,7,1,0,0,372,South
16,4,North,South,East,West,Stop,2,1,1,3,1,11,3,16,6,0,0,6,3,0,0,371,South
16,5,North,South,None,None,Stop,2,1,1,3,1,11,3,15,6,0,0,7,2,0,0,370,North
16,6,None,South,East,West,Stop,1,1,1,3,1,10,3,15,6,0,0,9,0,0,0,569,North
15,6,None,None,East,West,Stop,1,1,1,3,1,10,3,7,1,0,0,8,0,0,0,568,West
14,6,None,South,East,West,Stop,1,1,1,3,1,10,3,7,1,0,0,7,0,0,0,567,West
14,5,North,South,None,None,Stop,1,1,1,3,1,11,3,7,1,0,0,5,0,0,0,566,South
14,4,North,South,East,West,Stop,1,1,1,3,1,10,3,7,1,0,0,5,0,0,0,565,South
13,4,None,South,East,West,Stop,1,1,1,3,1,9,3,7,1,0,0,5,0,0,0,564,West
12,4,None,South,East,West,Stop,1,1,1,3,1,9,4,7,1,0,0,3,0,0,0,563,West
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,7,13,25,28,35,0,0,0,Stop
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,7,13,25,28,35,0,0,-1,Stop
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,7,13,25,28,35,0,0,-2,Stop
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,7,13,25,28,35,0,0,-3,Stop
2,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,12,24,27,34,0,0,-4,East
3,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,11,23,26,33,0,0,-5,East
4,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,10,22,25,32,0,0,-6,East
5,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,9,21,24,31,0,0,-7,East
6,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,10,20,23,30,0,0,-8,East
7,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,11,19,22,29,0,0,-9,East
8,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,12,18,21,28,0,0,-10,East
9,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,13,17,20,27,0,0,-11,East
10,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,14,16,19,26,0,0,-12,East
11,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,15,15,18,25,0,0,-13,East
12,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,16,16,17,24,0,0,-14,East
13,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,17,17,16,23,0,0,-15,East
14,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,18,18,15,22,0,0,-16,East
14,17,North,South,East,None,Stop,4,5,9,11,3,17,6,25,7,17,17,14,21,0,0,-17,South
14,16,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,16,16,13,20,0,0,-18,South
13,16,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,15,15,14,21,0,0,-19,West
12,16,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,14,14,15,22,0,0,-20,West
11,16,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,13,13,16,23,0,0,-21,West
10,16,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,12,14,17,24,0,0,-22,West
10,15,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,11,13,16,23,0,0,-23,South
10,14,North,South,None,West,Stop,4,5,9,11,3,17,6,25,7,10,12,15,22,0,0,-24,South
10,13,North,South,None,West,Stop,4,5,9,11,3,17,6,25,7,9,11,14,21,0,0,-25,South
10,12,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,8,10,13,20,0,0,-26,South
10,11,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,7,9,12,19,0,0,-27,South
10,10,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,6,8,11,18,0,0,-28,South
10,9,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,5,7,10,17,0,0,-29,South
10,8,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,6,6,9,16,0,0,-30,South
10,7,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,7,5,8,15,0,0,-31,South
10,6,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,8,4,7,16,0,0,-32,South
10,5,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,9,3,8,17,0,0,-33,South
11,5,North,South,None,West,Stop,4,5,9,11,3,17,6,25,7,10,2,7,16,0,0,-34,East
11,4,North,South,None,West,Stop,4,5,9,11,3,17,6,25,7,11,1,8,17,0,0,-35,South
11,3,North,None,None,West,Stop,3,5,9,3,1,17,6,25,7,12,0,9,18,0,0,164,South
10,3,North,None,East,West,Stop,3,5,9,3,1,17,6,25,7,11,0,10,19,0,0,163,West
9,3,North,None,East,West,Stop,3,5,9,3,1,17,6,25,7,10,0,11,20,0,0,162,West
8,3,North,None,East,West,Stop,3,5,9,3,1,17,6,25,7,9,0,12,21,0,0,161,West
7,3,None,None,East,West,Stop,3,5,9,3,1,17,6,25,7,8,0,13,22,0,0,160,West
6,3,None,None,East,West,Stop,3,5,9,3,1,17,6,25,7,7,0,14,23,0,0,159,West
5,3,North,None,East,West,Stop,3,5,9,3,1,17,6,25,7,6,0,15,24,0,0,158,West
5,4,North,South,None,West,Stop,3,5,9,3,1,17,6,25,7,5,0,14,23,0,0,157,North
5,5,North,South,None,West,Stop,3,5,9,3,1,17,6,25,7,4,0,13,22,0,0,156,North
5,6,North,South,East,West,Stop,3,5,9,3,1,17,6,25,7,3,0,12,21,0,0,155,North
5,7,North,South,East,West,Stop,3,5,9,3,1,17,6,25,7,2,0,13,20,0,0,154,North
5,8,North,South,East,West,Stop,3,5,9,3,1,17,6,25,7,1,0,14,21,0,0,153,North
5,9,North,South,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,15,22,0,0,352,North
5,8,North,South,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,14,21,0,0,351,South
6,8,North,South,None,West,Stop,2,1,1,3,1,17,6,25,7,0,0,13,20,0,0,350,East
6,8,North,South,None,West,Stop,2,1,1,3,1,17,6,25,7,0,0,13,20,0,0,349,East
6,7,North,South,None,West,Stop,2,1,1,3,1,17,6,25,7,0,0,12,19,0,0,348,South
6,6,North,None,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,11,20,0,0,347,South
7,6,None,None,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,10,19,0,0,346,East
8,6,North,South,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,9,18,0,0,345,East
9,6,North,South,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,8,17,0,0,344,East
9,7,North,South,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,9,16,0,0,343,North
9,8,North,South,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,10,17,0,0,342,North
9,9,North,South,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,11,18,0,0,341,North
9,10,North,South,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,12,19,0,0,340,North
9,11,North,South,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,13,20,0,0,339,North
9,12,North,South,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,14,21,0,0,338,North
10,12,North,South,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,13,20,0,0,337,East
11,12,None,South,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,12,19,0,0,336,East
12,12,None,None,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,11,18,0,0,335,East
13,12,None,South,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,10,17,0,0,334,East
13,11,North,South,East,None,Stop,2,1,1,3,1,17,6,25,7,0,0,9,16,0,0,333,South
13,10,North,South,East,None,Stop,2,1,1,3,1,17,6,25,7,0,0,8,15,0,0,332,South
13,9,North,South,East,None,Stop,2,1,1,3,1,17,6,25,7,0,0,7,14,0,0,331,South
13,8,North,South,East,None,Stop,2,1,1,3,1,17,6,25,7,0,0,6,13,0,0,330,South
13,7,North,South,East,None,Stop,2,1,1,3,1,17,6,25,7,0,0,5,12,0,0,329,South
13,6,North,South,East,None,Stop,2,1,1,3,1,17,6,25,7,0,0,4,13,0,0,328,South
14,6,North,South,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,3,12,0,0,327,East
15,6,None,None,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,2,11,0,0,326,East
16,6,None,None,East,West,Stop,2,1,1,3,1,17,6,25,7,0,0,1,10,0,0,325,East
17,6,None,South,East,West,Stop,1,1,1,3,1,5,1,25,7,0,0,0,9,0,0,524,East
18,6,None,South,East,West,Stop,1,1,1,3,1,5,1,25,7,0,0,0,8,0,0,523,East
19,6,None,South,East,West,Stop,1,1,1,3,1,5,1,25,7,0,0,0,7,0,0,522,East
20,6,None,South,East,West,Stop,1,1,1,3,1,5,1,25,7,0,0,0,6,0,0,521,East
21,6,None,None,East,West,Stop,1,1,1,3,1,5,1,25,7,0,0,0,5,0,0,520,East
22,6,None,None,East,West,Stop,1,1,1,3,1,5,1,25,7,0,0,0,4,0,0,519,East
23,6,North,South,East,West,Stop,1,1,1,3,1,5,1,25,7,0,0,0,3,0,0,518,East
24,6,North,South,East,West,Stop,1,1,1,3,1,5,1,25,7,0,0,0,2,0,0,517,East
25,6,North,South,East,West,Stop,1,1,1,3,1,5,1,25,7,0,0,0,1,0,0,516,East
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,7,13,25,28,35,0,0,0,Stop
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,7,13,25,28,35,0,0,-1,Stop
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,7,13,25,28,35,0,0,-2,Stop
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,7,13,25,28,35,0,0,-3,Stop
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,7,13,25,28,35,0,0,-4,Stop
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,7,13,25,28,35,0,0,-5,Stop
2,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,12,24,27,34,0,0,-6,East
3,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,11,23,26,33,0,0,-7,East
4,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,10,22,25,32,0,0,-8,East
5,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,9,21,24,31,0,0,-9,East
6,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,10,20,23,30,0,0,-10,East
7,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,11,19,22,29,0,0,-11,East
8,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,12,18,21,28,0,0,-12,East
9,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,13,17,20,27,0,0,-13,East
10,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,14,16,19,26,0,0,-14,East
11,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,15,15,18,25,0,0,-15,East
12,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,16,16,17,24,0,0,-16,East
13,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,17,17,16,23,0,0,-17,East
14,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,18,18,15,22,0,0,-18,East
15,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,19,19,14,21,0,0,-19,East
16,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,20,20,13,20,0,0,-20,East
17,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,21,21,12,19,0,0,-21,East
18,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,22,22,13,18,0,0,-22,East
19,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,23,23,14,17,0,0,-23,East
20,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,24,24,15,16,0,0,-24,East
21,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,25,25,16,15,0,0,-25,East
22,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,26,26,17,14,0,0,-26,East
23,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,27,27,18,13,0,0,-27,East
24,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,28,28,19,12,0,0,-28,East
25,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,29,29,20,11,0,0,-29,East
26,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,30,30,21,12,0,0,-30,East
26,17,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,29,29,20,11,0,0,-31,South
26,16,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,28,28,19,10,0,0,-32,South
26,15,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,27,27,18,9,0,0,-33,South
26,14,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,26,26,17,8,0,0,-34,South
26,13,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,25,25,16,7,0,0,-35,South
26,12,North,South,East,None,Stop,4,5,9,11,3,17,6,25,7,24,24,15,6,0,0,-36,South
26,11,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,23,23,14,5,0,0,-37,South
26,10,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,22,22,13,4,0,0,-38,South
26,9,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,21,21,12,3,0,0,-39,South
26,8,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,22,20,11,2,0,0,-40,South
26,7,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,23,19,10,1,0,0,-41,South
25,7,North,South,East,West,Stop,3,5,9,11,3,17,6,7,1,22,18,9,0,0,0,158,West
25,6,North,South,East,West,Stop,3,5,9,11,3,17,6,7,1,23,17,8,0,0,0,157,South
24,6,North,South,East,West,Stop,3,5,9,11,3,17,6,7,1,22,16,7,0,0,0,156,West
23,6,North,South,East,West,Stop,3,5,9,11,3,17,6,7,1,21,15,6,0,0,0,155,West
22,6,None,None,East,West,Stop,3,5,9,11,3,17,6,7,1,20,14,5,0,0,0,154,West
21,6,None,None,East,West,Stop,3,5,9,11,3,17,6,7,1,19,13,4,0,0,0,153,West
20,6,None,South,East,West,Stop,3,5,9,11,3,17,6,7,1,18,12,3,0,0,0,152,West
19,6,None,South,East,West,Stop,3,5,9,11,3,17,6,7,1,17,11,2,0,0,0,151,West
18,6,None,South,East,West,Stop,3,5,9,11,3,17,6,7,1,16,10,1,0,0,0,150,West
17,6,None,South,East,West,Stop,2,5,9,11,3,5,1,7,1,15,9,0,0,0,0,349,West
16,6,None,None,East,West,Stop,2,5,9,11,3,5,1,7,1,14,8,0,0,0,0,348,West
15,6,None,None,East,West,Stop,2,5,9,11,3,5,1,7,1,13,7,0,0,0,0,347,West
14,6,North,South,East,West,Stop,2,5,9,11,3,5,1,7,1,12,6,0,0,0,0,346,West
14,7,North,South,None,West,Stop,2,5,9,11,3,5,1,7,1,11,7,0,0,0,0,345,North
14,8,North,South,East,West,Stop,2,5,9,11,3,5,1,7,1,10,8,0,0,0,0,344,North
14,9,North,South,None,West,Stop,2,5,9,11,3,5,1,7,1,9,9,0,0,0,0,343,North
14,10,North,South,East,West,Stop,2,5,9,11,3,5,1,7,1,10,10,0,0,0,0,342,North
14,11,North,South,East,West,Stop,2,5,9,11,3,5,1,7,1,11,11,0,0,0,0,341,North
14,12,North,South,East,West,Stop,2,5,9,11,3,5,1,7,1,12,12,0,0,0,0,340,North
13,12,None,South,East,West,Stop,2,5,9,11,3,5,1,7,1,11,11,0,0,0,0,339,West
12,12,None,None,East,West,Stop,2,5,9,11,3,5,1,7,1,10,10,0,0,0,0,338,West
11,12,None,South,East,West,Stop,2,5,9,11,3,5,1,7,1,9,9,0,0,0,0,337,West
11,11,North,South,None,West,Stop,2,5,9,11,3,5,1,7,1,8,8,0,0,0,0,336,South
11,10,North,South,None,West,Stop,2,5,9,11,3,5,1,7,1,7,7,0,0,0,0,335,South
11,9,North,South,None,West,Stop,2,5,9,11,3,5,1,7,1,6,6,0,0,0,0,334,South
11,8,North,South,None,West,Stop,2,5,9,11,3,5,1,7,1,7,5,0,0,0,0,333,South
11,7,North,South,None,West,Stop,2,5,9,11,3,5,1,7,1,8,4,0,0,0,0,332,South
11,6,North,South,None,West,Stop,2,5,9,11,3,5,1,7,1,9,3,0,0,0,0,331,South
11,5,North,South,None,West,Stop,2,5,9,11,3,5,1,7,1,10,2,0,0,0,0,330,South
11,4,North,South,None,West,Stop,2,5,9,11,3,5,1,7,1,11,1,0,0,0,0,329,South
11,3,North,None,None,West,Stop,1,5,9,3,1,5,1,7,1,12,0,0,0,0,0,528,South
10,3,North,None,East,West,Stop,1,5,9,3,1,5,1,7,1,11,0,0,0,0,0,527,West
9,3,North,None,East,West,Stop,1,5,9,3,1,5,1,7,1,10,0,0,0,0,0,526,West
8,3,North,None,East,West,Stop,1,5,9,3,1,5,1,7,1,9,0,0,0,0,0,525,West
7,3,None,None,East,West,Stop,1,5,9,3,1,5,1,7,1,8,0,0,0,0,0,524,West
6,3,None,None,East,West,Stop,1,5,9,3,1,5,1,7,1,7,0,0,0,0,0,523,West
5,3,North,None,East,West,Stop,1,5,9,3,1,5,1,7,1,6,0,0,0,0,0,522,West
5,4,North,South,None,West,Stop,1,5,9,3,1,5,1,7,1,5,0,0,0,0,0,521,North
5,5,North,South,None,West,Stop,1,5,9,3,1,5,1,7,1,4,0,0,0,0,0,520,North
5,6,North,South,East,West,Stop,1,5,9,3,1,5,1,7,1,3,0,0,0,0,0,519,North
5,7,North,South,East,West,Stop,1,5,9,3,1,5,1,7,1,2,0,0,0,0,0,518,North
5,8,North,South,East,West,Stop,1,5,9,3,1,5,1,7,1,1,0,0,0,0,0,517,North
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,7,13,25,28,35,0,0,0,Stop
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,7,13,25,28,35,0,0,-1,Stop
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,7,13,25,28,35,0,0,-2,Stop
1,18,None,South,East,None,Stop,4,5,9,11,3,17,6,25,7,13,25,28,35,0,0,-3,Stop
2,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,12,24,27,34,0,0,-4,East
3,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,11,23,26,33,0,0,-5,East
4,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,10,22,25,32,0,0,-6,East
5,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,9,21,24,31,0,0,-7,East
6,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,10,20,23,30,0,0,-8,East
7,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,11,19,22,29,0,0,-9,East
8,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,12,18,21,28,0,0,-10,East
9,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,13,17,20,27,0,0,-11,East
10,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,14,16,19,26,0,0,-12,East
11,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,15,15,18,25,0,0,-13,East
12,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,16,16,17,24,0,0,-14,East
13,18,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,17,17,16,23,0,0,-15,East
14,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,18,18,15,22,0,0,-16,East
15,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,19,19,14,21,0,0,-17,East
16,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,20,20,13,20,0,0,-18,East
17,18,None,South,East,West,Stop,4,5,9,11,3,17,6,25,7,21,21,12,19,0,0,-19,East
17,17,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,20,20,11,18,0,0,-20,South
17,16,North,South,None,West,Stop,4,5,9,11,3,17,6,25,7,19,19,10,17,0,0,-21,South
17,15,North,South,None,West,Stop,4,5,9,11,3,17,6,25,7,18,18,9,16,0,0,-22,South
17,14,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,17,17,8,15,0,0,-23,South
17,13,North,South,East,None,Stop,4,5,9,11,3,17,6,25,7,16,16,7,14,0,0,-24,South
17,12,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,15,15,6,13,0,0,-25,South
17,11,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,14,14,5,12,0,0,-26,South
17,10,North,None,East,West,Stop,4,5,9,11,3,17,6,25,7,13,13,4,11,0,0,-27,South
18,10,North,None,East,West,Stop,4,5,9,11,3,17,6,25,7,14,14,5,10,0,0,-28,East
19,10,North,None,East,West,Stop,4,5,9,11,3,17,6,25,7,15,15,6,9,0,0,-29,East
20,10,North,None,East,West,Stop,4,5,9,11,3,17,6,25,7,16,16,7,8,0,0,-30,East
21,10,None,None,East,West,Stop,4,5,9,11,3,17,6,25,7,17,17,8,7,0,0,-31,East
22,10,North,None,East,West,Stop,4,5,9,11,3,17,6,25,7,18,18,9,6,0,0,-32,East
23,10,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,19,19,10,5,0,0,-33,East
24,10,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,20,20,11,4,0,0,-34,East
25,10,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,21,21,12,3,0,0,-35,East
25,9,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,20,20,11,2,0,0,-36,South
25,8,North,South,East,West,Stop,4,5,9,11,3,17,6,25,7,21,19,10,1,0,0,-37,South
25,7,North,South,East,West,Stop,3,5,9,11,3,17,6,7,1,22,18,9,0,0,0,162,South
24,7,North,South,East,West,Stop,3,5,9,11,3,17,6,7,1,21,17,8,0,0,0,161,West
23,7,North,South,East,None,Stop,3,5,9,11,3,17,6,7,1,20,16,7,0,0,0,160,West
23,6,North,South,East,West,Stop,3,5,9,11,3,17,6,7,1,21,15,6,0,0,0,159,South
22,6,None,None,East,West,Stop,3,5,9,11,3,17,6,7,1,20,14,5,0,0,0,158,West
21,6,None,None,East,West,Stop,3,5,9,11,3,17,6,7,1,19,13,4,0,0,0,157,West
20,6,None,South,East,West,Stop,3,5,9,11,3,17,6,7,1,18,12,3,0,0,0,156,West
19,6,None,South,East,West,Stop,3,5,9,11,3,17,6,7,1,17,11,2,0,0,0,155,West
18,6,None,South,East,West,Stop,3,5,9,11,3,17,6,7,1,16,10,1,0,0,0,154,West
17,6,None,South,East,West,Stop,2,5,9,11,3,5,1,7,1,15,9,0,0,0,0,353,West
16,6,None,None,East,West,Stop,2,5,9,11,3,5,1,7,1,14,8,0,0,0,0,352,West
